"","UF","SG_UF","SG_UE","cd_mun_ibge","nm_mun_ibge","cd_mun_tse","nm_mun_tse"
"4515","42","SC","BR","4213401","PONTE SERRADA",82635,"Ponte Serrada"
"4516","42","SC","BR","4213500","PORTO BELO",82651,"Porto Belo"
"4517","42","SC","BR","4213609","PORTO UNIÃO",82678,"Porto União"
"4518","42","SC","BR","4213708","POUSO REDONDO",82694,"Pouso Redondo"
"4519","42","SC","BR","4213807","PRAIA GRANDE",82716,"Praia Grande"
"4520","42","SC","BR","4213906","PRESIDENTE CASTELLO BRANCO",82732,"Presidente Castello Branco"
"4521","42","SC","BR","4214003","PRESIDENTE GETÚLIO",82759,"Presidente Getúlio"
"4522","42","SC","BR","4214102","PRESIDENTE NEREU",82775,"Presidente Nereu"
"4523","42","SC","BR","4214151","PRINCESA",81647,"Princesa"
"4524","42","SC","BR","4214201","QUILOMBO",82791,"Quilombo"
"4525","42","SC","BR","4214300","RANCHO QUEIMADO",82813,"Rancho Queimado"
"4526","42","SC","BR","4214409","RIO DAS ANTAS",82830,"Rio das Antas"
"4527","42","SC","BR","4214508","RIO DO CAMPO",82856,"Rio do Campo"
"4528","42","SC","BR","4214607","RIO DO OESTE",82872,"Rio do Oeste"
"4529","42","SC","BR","4214805","RIO DO SUL",82910,"Rio do Sul"
"4530","42","SC","BR","4214706","RIO DOS CEDROS",82899,"Rio dos Cedros"
"4531","42","SC","BR","4214904","RIO FORTUNA",82937,"Rio Fortuna"
"4532","42","SC","BR","4215000","RIO NEGRINHO",82953,"Rio Negrinho"
"4533","42","SC","BR","4215059","RIO RUFINO",80608,"Rio Rufino"
"4534","42","SC","BR","4215075","RIQUEZA",80560,"Riqueza"
"4535","42","SC","BR","4215109","RODEIO",82970,"Rodeio"
"4536","42","SC","BR","4215208","ROMELÂNDIA",82996,"Romelândia"
"4537","42","SC","BR","4215307","SALETE",83011,"Salete"
"4538","42","SC","BR","4215356","SALTINHO",81523,"Saltinho"
"4539","42","SC","BR","4215406","SALTO VELOSO",83038,"Salto Veloso"
"4540","42","SC","BR","4215455","SANGÃO",81000,"Sangão"
"4541","42","SC","BR","4215505","SANTA CECÍLIA",83054,"Santa Cecília"
"4542","42","SC","BR","4215554","SANTA HELENA",80721,"Santa Helena"
"4543","42","SC","BR","4215604","SANTA ROSA DE LIMA",83070,"Santa Rosa de Lima"
"4544","42","SC","BR","4215653","SANTA ROSA DO SUL",80241,"Santa Rosa do Sul"
"4545","42","SC","BR","4215679","SANTA TEREZINHA",80349,"Santa Terezinha"
"4546","42","SC","BR","4215687","SANTA TEREZINHA DO PROGRESSO",81507,"Santa Terezinha do Progresso"
"4547","42","SC","BR","4215695","SANTIAGO DO SUL",81205,"Santiago do Sul"
"4548","42","SC","BR","4215703","SANTO AMARO DA IMPERATRIZ",83097,"Santo Amaro da Imperatriz"
"4549","42","SC","BR","4215802","SÃO BENTO DO SUL",83119,"São Bento do Sul"
"4550","42","SC","BR","4215752","SÃO BERNARDINO",81485,"São Bernardino"
"4551","42","SC","BR","4215901","SÃO BONIFÁCIO",83135,"São Bonifácio"
"4552","42","SC","BR","4216008","SÃO CARLOS",83151,"São Carlos"
"4553","42","SC","BR","4216057","SÃO CRISTÓVÃO DO SUL",80942,"São Cristóvão do Sul"
"4554","42","SC","BR","4216107","SÃO DOMINGOS",83178,"São Domingos"
"4555","42","SC","BR","4216206","SÃO FRANCISCO DO SUL",83194,"São Francisco do Sul"
"4556","42","SC","BR","4216305","SÃO JOÃO BATISTA",83216,"São João Batista"
"4557","42","SC","BR","4216354","SÃO JOÃO DO ITAPERIÚ",81124,"São João do Itaperiú"
"4558","42","SC","BR","4216255","SÃO JOÃO DO OESTE",80640,"São João do Oeste"
"4559","42","SC","BR","4216404","SÃO JOÃO DO SUL",83232,"São João do Sul"
"4560","42","SC","BR","4216503","SÃO JOAQUIM",83259,"São Joaquim"
"4561","42","SC","BR","4216602","SÃO JOSÉ",83275,"São José"
"4562","42","SC","BR","4216701","SÃO JOSÉ DO CEDRO",83291,"São José do Cedro"
"4563","42","SC","BR","4216800","SÃO JOSÉ DO CERRITO",83313,"São José do Cerrito"
"4564","42","SC","BR","4216909","SÃO LOURENÇO DO OESTE",83330,"São Lourenço do Oeste"
"4565","42","SC","BR","4217006","SÃO LUDGERO",83356,"São Ludgero"
"4566","42","SC","BR","4217105","SÃO MARTINHO",83372,"São Martinho"
"4567","42","SC","BR","4217154","SÃO MIGUEL DA BOA VISTA",80780,"São Miguel da Boa Vista"
"4568","42","SC","BR","4217204","SÃO MIGUEL DO OESTE",83399,"São Miguel do Oeste"
"4569","42","SC","BR","4217253","SÃO PEDRO DE ALCÂNTARA",81183,"São Pedro de Alcântara"
"4570","42","SC","BR","4217303","SAUDADES",83410,"Saudades"
"4571","42","SC","BR","4217402","SCHROEDER",83437,"Schroeder"
"4572","42","SC","BR","4217501","SEARA",83453,"Seara"
"4573","42","SC","BR","4217550","SERRA ALTA",80284,"Serra Alta"
"4574","42","SC","BR","4217600","SIDERÓPOLIS",83470,"Siderópolis"
"4575","42","SC","BR","4217709","SOMBRIO",83496,"Sombrio"
"4576","42","SC","BR","4217758","SUL BRASIL",80446,"Sul Brasil"
"4577","42","SC","BR","4217808","TAIÓ",83518,"Taió"
"4578","42","SC","BR","4217907","TANGARÁ",83534,"Tangará"
"4579","42","SC","BR","4217956","TIGRINHOS",81680,"Tigrinhos"
"4580","42","SC","BR","4218004","TIJUCAS",83550,"Tijucas"
"4581","42","SC","BR","4218103","TIMBÉ DO SUL",83933,"Timbé do Sul"
"4582","42","SC","BR","4218202","TIMBÓ",83577,"Timbó"
"4583","42","SC","BR","4218251","TIMBÓ GRANDE",80209,"Timbó Grande"
"4584","42","SC","BR","4218301","TRÊS BARRAS",83593,"Três Barras"
"4585","42","SC","BR","4218350","TREVISO",81345,"Treviso"
"4586","42","SC","BR","4218400","TREZE DE MAIO",83615,"Treze de Maio"
"4587","42","SC","BR","4218509","TREZE TÍLIAS",83631,"Treze Tílias"
"4588","42","SC","BR","4218608","TROMBUDO CENTRAL",83658,"Trombudo Central"
"4589","42","SC","BR","4218707","TUBARÃO",83674,"Tubarão"
"4590","42","SC","BR","4218756","TUNÁPOLIS",83682,"Tunápolis"
"4591","42","SC","BR","4218806","TURVO",83690,"Turvo"
"4592","42","SC","BR","4218855","UNIÃO DO OESTE",80144,"União do Oeste"
"4593","42","SC","BR","4218905","URUBICI",83712,"Urubici"
"4594","42","SC","BR","4218954","URUPEMA",80160,"Urupema"
"4595","42","SC","BR","4219002","URUSSANGA",83739,"Urussanga"
"4596","42","SC","BR","4219101","VARGEÃO",83755,"Vargeão"
"4597","42","SC","BR","4219150","VARGEM",80462,"Vargem"
"4598","42","SC","BR","4219176","VARGEM BONITA",80969,"Vargem Bonita"
"4599","42","SC","BR","4219200","VIDAL RAMOS",83771,"Vidal Ramos"
"4600","42","SC","BR","4219309","VIDEIRA",83798,"Videira"
"4601","42","SC","BR","4219358","VITOR MEIRELES",80128,"Vitor Meireles"
"4602","42","SC","BR","4219408","WITMARSUM",83810,"Witmarsum"
"4603","42","SC","BR","4219507","XANXERÊ",83836,"Xanxerê"
"4604","42","SC","BR","4219606","XAVANTINA",83852,"Xavantina"
"4605","42","SC","BR","4219705","XAXIM",83879,"Xaxim"
"4606","42","SC","BR","4219853","ZORTÉA",81825,"Zortéa"
"4607","43","RS","BR","4300034","ACEGUÁ",88986,"Aceguá"
"4608","43","RS","BR","4300059","ÁGUA SANTA",84948,"Água Santa"
"4609","43","RS","BR","4300109","AGUDO",85014,"Agudo"
"4610","43","RS","BR","4300208","AJURICABA",85030,"Ajuricaba"
"4611","43","RS","BR","4300307","ALECRIM",85057,"Alecrim"
"4612","43","RS","BR","4300406","ALEGRETE",85073,"Alegrete"
"4613","43","RS","BR","4300455","ALEGRIA",85545,"Alegria"
"4614","43","RS","BR","4300471","ALMIRANTE TAMANDARÉ DO SUL",89001,"Almirante Tamandaré do Sul"
"4615","43","RS","BR","4300505","ALPESTRE",85090,"Alpestre"
"4616","43","RS","BR","4300554","ALTO ALEGRE",84808,"Alto Alegre"
"4617","43","RS","BR","4300570","ALTO FELIZ",86282,"Alto Feliz"
"4618","43","RS","BR","4300604","ALVORADA",85111,"Alvorada"
"4619","43","RS","BR","4300638","AMARAL FERRADOR",86045,"Amaral Ferrador"
"4620","43","RS","BR","4300646","AMETISTA DO SUL",86304,"Ametista do Sul"
"4621","43","RS","BR","4300661","ANDRÉ DA ROCHA",86100,"André da Rocha"
"4622","43","RS","BR","4300703","ANTA GORDA",85138,"Anta Gorda"
"4623","43","RS","BR","4300802","ANTÔNIO PRADO",85154,"Antônio Prado"
"4624","43","RS","BR","4300851","ARAMBARÉ",86320,"Arambaré"
"4625","43","RS","BR","4300877","ARARICÁ",88862,"Araricá"
"4626","43","RS","BR","4300901","ARATIBA",85170,"Aratiba"
"4627","43","RS","BR","4301008","ARROIO DO MEIO",85197,"Arroio do Meio"
"4628","43","RS","BR","4301073","ARROIO DO PADRE",89028,"Arroio do Padre"
"4629","43","RS","BR","4301057","ARROIO DO SAL",85308,"Arroio do Sal"
"4630","43","RS","BR","4301206","ARROIO DO TIGRE",85235,"Arroio do Tigre"
"4631","43","RS","BR","4301107","ARROIO DOS RATOS",85219,"Arroio dos Ratos"
"4632","43","RS","BR","4301305","ARROIO GRANDE",85251,"Arroio Grande"
"4633","43","RS","BR","4301404","ARVOREZINHA",85278,"Arvorezinha"
"4634","43","RS","BR","4301503","AUGUSTO PESTANA",85294,"Augusto Pestana"
"4635","43","RS","BR","4301552","ÁUREA",84735,"Áurea"
"4636","43","RS","BR","4301602","BAGÉ",85316,"Bagé"
"4637","43","RS","BR","4301636","BALNEÁRIO PINHAL",88927,"Balneário Pinhal"
"4638","43","RS","BR","4301651","BARÃO",86223,"Barão"
"4639","43","RS","BR","4301701","BARÃO DE COTEGIPE",85332,"Barão de Cotegipe"
"4640","43","RS","BR","4301750","BARÃO DO TRIUNFO",86347,"Barão do Triunfo"
"4641","43","RS","BR","4301859","BARRA DO GUARITA",86363,"Barra do Guarita"
"4642","43","RS","BR","4301875","BARRA DO QUARAÍ",88625,"Barra do Quaraí"
"4643","43","RS","BR","4301909","BARRA DO RIBEIRO",85375,"Barra do Ribeiro"
"4644","43","RS","BR","4301925","BARRA DO RIO AZUL",86380,"Barra do Rio Azul"
"4645","43","RS","BR","4301958","BARRA FUNDA",86401,"Barra Funda"
"4646","43","RS","BR","4301800","BARRACÃO",85359,"Barracão"
"4647","43","RS","BR","4302006","BARROS CASSAL",85391,"Barros Cassal"
"4648","43","RS","BR","4302055","BENJAMIN CONSTANT DO SUL",88420,"Benjamin Constant do Sul"
"4649","43","RS","BR","4302105","BENTO GONÇALVES",85413,"Bento Gonçalves"
"4650","43","RS","BR","4302154","BOA VISTA DAS MISSÕES",86428,"Boa Vista das Missões"
"4651","43","RS","BR","4302204","BOA VISTA DO BURICÁ",85430,"Boa Vista do Buricá"
"4652","43","RS","BR","4302220","BOA VISTA DO CADEADO",89044,"Boa Vista do Cadeado"
"4653","43","RS","BR","4302238","BOA VISTA DO INCRA",89060,"Boa Vista do Incra"
"4654","43","RS","BR","4302253","BOA VISTA DO SUL",88161,"Boa Vista do Sul"
"4655","43","RS","BR","4302303","BOM JESUS",85456,"Bom Jesus"
"4656","43","RS","BR","4302352","BOM PRINCÍPIO",98230,"Bom Princípio"
"4657","43","RS","BR","4302378","BOM PROGRESSO",86444,"Bom Progresso"
"4658","43","RS","BR","4302402","BOM RETIRO DO SUL",85472,"Bom Retiro do Sul"
"4659","43","RS","BR","4302451","BOQUEIRÃO DO LEÃO",84921,"Boqueirão do Leão"
"4660","43","RS","BR","4302501","BOSSOROCA",85499,"Bossoroca"
"4661","43","RS","BR","4302584","BOZANO",89087,"Bozano"
"4662","43","RS","BR","4302600","BRAGA",85510,"Braga"
"4663","43","RS","BR","4302659","BROCHIER",85065,"Brochier"
"4664","43","RS","BR","4302709","BUTIÁ",85537,"Butiá"
"4665","43","RS","BR","4302808","CAÇAPAVA DO SUL",85553,"Caçapava do Sul"
"4666","43","RS","BR","4302907","CACEQUI",85570,"Cacequi"
"4667","43","RS","BR","4303004","CACHOEIRA DO SUL",85596,"Cachoeira do Sul"
"4668","43","RS","BR","4303103","CACHOEIRINHA",85618,"Cachoeirinha"
"4669","43","RS","BR","4303202","CACIQUE DOBLE",85634,"Cacique Doble"
"4670","43","RS","BR","4303301","CAIBATÉ",85650,"Caibaté"
"4671","43","RS","BR","4303400","CAIÇARA",85677,"Caiçara"
"4672","43","RS","BR","4303509","CAMAQUÃ",85693,"Camaquã"
"4673","43","RS","BR","4303558","CAMARGO",85960,"Camargo"
"4674","43","RS","BR","4303608","CAMBARÁ DO SUL",85715,"Cambará do Sul"
"4675","43","RS","BR","4303673","CAMPESTRE DA SERRA",86460,"Campestre da Serra"
"4676","43","RS","BR","4303707","CAMPINA DAS MISSÕES",85731,"Campina das Missões"
"4677","43","RS","BR","4303806","CAMPINAS DO SUL",85758,"Campinas do Sul"
"4678","43","RS","BR","4303905","CAMPO BOM",85774,"Campo Bom"
"4679","43","RS","BR","4304002","CAMPO NOVO",85790,"Campo Novo"
"4680","43","RS","BR","4304101","CAMPOS BORGES",85200,"Campos Borges"
"4681","43","RS","BR","4304200","CANDELÁRIA",85812,"Candelária"
"4682","43","RS","BR","4304309","CÂNDIDO GODÓI",85839,"Cândido Godói"
"4683","43","RS","BR","4304358","CANDIOTA",86487,"Candiota"
"4684","43","RS","BR","4304408","CANELA",85855,"Canela"
"4685","43","RS","BR","4304507","CANGUÇU",85871,"Canguçu"
"4686","43","RS","BR","4304606","CANOAS",85898,"Canoas"
"4687","43","RS","BR","4304614","CANUDOS DO VALE",89109,"Canudos do Vale"
"4688","43","RS","BR","4304622","CAPÃO BONITO DO SUL",89125,"Capão Bonito do Sul"
"4689","43","RS","BR","4304630","CAPÃO DA CANOA",89150,"Capão da Canoa"
"4690","43","RS","BR","4304655","CAPÃO DO CIPÓ",89141,"Capão do Cipó"
"4691","43","RS","BR","4304663","CAPÃO DO LEÃO",89737,"Capão do Leão"
"4692","43","RS","BR","4304689","CAPELA DE SANTANA",84891,"Capela de Santana"
"4693","43","RS","BR","4304697","CAPITÃO",86509,"Capitão"
"4694","43","RS","BR","4304671","CAPIVARI DO SUL",88200,"Capivari do Sul"
"4695","43","RS","BR","4304713","CARAÁ",88340,"Caraá"
"4696","43","RS","BR","4304705","CARAZINHO",85910,"Carazinho"
"4697","43","RS","BR","4304804","CARLOS BARBOSA",85936,"Carlos Barbosa"
"4698","43","RS","BR","4304853","CARLOS GOMES",86525,"Carlos Gomes"
"4699","43","RS","BR","4304903","CASCA",85952,"Casca"
"4700","43","RS","BR","4304952","CASEIROS",85880,"Caseiros"
"4701","43","RS","BR","4305009","CATUÍPE",85979,"Catuípe"
"4702","43","RS","BR","4305108","CAXIAS DO SUL",85995,"Caxias do Sul"
"4703","43","RS","BR","4305116","CENTENÁRIO",86541,"Centenário"
"4704","43","RS","BR","4305124","CERRITO",88641,"Cerrito"
"4705","43","RS","BR","4305132","CERRO BRANCO",86088,"Cerro Branco"
"4706","43","RS","BR","4305157","CERRO GRANDE",85227,"Cerro Grande"
"4707","43","RS","BR","4305173","CERRO GRANDE DO SUL",85944,"Cerro Grande do Sul"
"4708","43","RS","BR","4305207","CERRO LARGO",86010,"Cerro Largo"
"4709","43","RS","BR","4305306","CHAPADA",86037,"Chapada"
"4710","43","RS","BR","4305355","CHARQUEADAS",86932,"Charqueadas"
"4711","43","RS","BR","4305371","CHARRUA",86568,"Charrua"
"4712","43","RS","BR","4305405","CHIAPETTA",86053,"Chiapetta"
"4713","43","RS","BR","4305439","CHUÍ",88846,"Chuí"
"4714","43","RS","BR","4305447","CHUVISCA",88269,"Chuvisca"
"4715","43","RS","BR","4305454","CIDREIRA",85804,"Cidreira"
"4716","43","RS","BR","4305504","CIRÍACO",86070,"Ciríaco"
"4717","43","RS","BR","4305587","COLINAS",86584,"Colinas"
"4718","43","RS","BR","4305603","COLORADO",86096,"Colorado"
"4719","43","RS","BR","4305702","CONDOR",86118,"Condor"
"4720","43","RS","BR","4305801","CONSTANTINA",86134,"Constantina"
"4721","43","RS","BR","4305835","COQUEIRO BAIXO",89168,"Coqueiro Baixo"
"4722","43","RS","BR","4305850","COQUEIROS DO SUL",86606,"Coqueiros do Sul"
"4723","43","RS","BR","4305871","CORONEL BARROS",86622,"Coronel Barros"
"4724","43","RS","BR","4305900","CORONEL BICACO",86150,"Coronel Bicaco"
"4725","43","RS","BR","4305934","CORONEL PILAR",89184,"Coronel Pilar"
"4726","43","RS","BR","4305959","COTIPORÃ",89770,"Cotiporã"
"4727","43","RS","BR","4305975","COXILHA",86649,"Coxilha"
"4728","43","RS","BR","4306007","CRISSIUMAL",86177,"Crissiumal"
"4729","43","RS","BR","4306056","CRISTAL",85464,"Cristal"
"4730","43","RS","BR","4306072","CRISTAL DO SUL",88528,"Cristal do Sul"
"4731","43","RS","BR","4306106","CRUZ ALTA",86193,"Cruz Alta"
"4732","43","RS","BR","4306130","CRUZALTENSE",89206,"Cruzaltense"
"4733","43","RS","BR","4306205","CRUZEIRO DO SUL",86215,"Cruzeiro do Sul"
"4734","43","RS","BR","4306304","DAVID CANABARRO",86231,"David Canabarro"
"4735","43","RS","BR","4306320","DERRUBADAS",86665,"Derrubadas"
"4736","43","RS","BR","4306353","DEZESSEIS DE NOVEMBRO",85049,"Dezesseis de Novembro"
"4737","43","RS","BR","4306379","DILERMANDO DE AGUIAR",88188,"Dilermando de Aguiar"
"4738","43","RS","BR","4306403","DOIS IRMÃOS",86258,"Dois Irmãos"
"4739","43","RS","BR","4306429","DOIS IRMÃOS DAS MISSÕES",86681,"Dois Irmãos das Missões"
"4740","43","RS","BR","4306452","DOIS LAJEADOS",84824,"Dois Lajeados"
"4741","43","RS","BR","4306502","DOM FELICIANO",86274,"Dom Feliciano"
"4742","43","RS","BR","4306601","DOM PEDRITO",86290,"Dom Pedrito"
"4743","43","RS","BR","4306551","DOM PEDRO DE ALCÂNTARA",88463,"Dom Pedro de Alcântara"
"4744","43","RS","BR","4306700","DONA FRANCISCA",86312,"Dona Francisca"
"4745","43","RS","BR","4306734","DOUTOR MAURÍCIO CARDOSO",84883,"Doutor Maurício Cardoso"
"4746","43","RS","BR","4306759","DOUTOR RICARDO",88307,"Doutor Ricardo"
"4747","43","RS","BR","4306767","ELDORADO DO SUL",86240,"Eldorado do Sul"
"4748","43","RS","BR","4306809","ENCANTADO",86339,"Encantado"
"4749","43","RS","BR","4306908","ENCRUZILHADA DO SUL",86355,"Encruzilhada do Sul"
"4750","43","RS","BR","4306924","ENGENHO VELHO",86703,"Engenho Velho"
"4751","43","RS","BR","4306957","ENTRE RIOS DO SUL",85928,"Entre Rios do Sul"
"4752","43","RS","BR","4306932","ENTRE-IJUÍS",85103,"Entre-Ijuís"
"4753","43","RS","BR","4306973","EREBANGO",85081,"Erebango"
"4754","43","RS","BR","4307005","ERECHIM",86371,"Erechim"
"4755","43","RS","BR","4307054","ERNESTINA",85022,"Ernestina"
"4756","43","RS","BR","4307203","ERVAL GRANDE",86410,"Erval Grande"
"4757","43","RS","BR","4307302","ERVAL SECO",86436,"Erval Seco"
"4758","43","RS","BR","4307401","ESMERALDA",86452,"Esmeralda"
"4759","43","RS","BR","4307450","ESPERANÇA DO SUL",88285,"Esperança do Sul"
"4760","43","RS","BR","4307500","ESPUMOSO",86479,"Espumoso"
"4761","43","RS","BR","4307559","ESTAÇÃO",85286,"Estação"
"4762","43","RS","BR","4307609","ESTÂNCIA VELHA",86495,"Estância Velha"
"4763","43","RS","BR","4307708","ESTEIO",86517,"Esteio"
"4764","43","RS","BR","4307807","ESTRELA",86533,"Estrela"
"4765","43","RS","BR","4307815","ESTRELA VELHA",88404,"Estrela Velha"
"4766","43","RS","BR","4307831","EUGÊNIO DE CASTRO",85448,"Eugênio de Castro"
"4767","43","RS","BR","4307864","FAGUNDES VARELA",84930,"Fagundes Varela"
"4768","43","RS","BR","4307906","FARROUPILHA",86550,"Farroupilha"
"4769","43","RS","BR","4308003","FAXINAL DO SOTURNO",86576,"Faxinal do Soturno"
"4770","43","RS","BR","4308052","FAXINALZINHO",86029,"Faxinalzinho"
"4771","43","RS","BR","4308078","FAZENDA VILANOVA",88366,"Fazenda Vilanova"
"4772","43","RS","BR","4308102","FELIZ",86592,"Feliz"
"4773","43","RS","BR","4308201","FLORES DA CUNHA",86614,"Flores da Cunha"
"4774","43","RS","BR","4308250","FLORIANO PEIXOTO",88242,"Floriano Peixoto"
"4775","43","RS","BR","4308300","FONTOURA XAVIER",86630,"Fontoura Xavier"
"4776","43","RS","BR","4308409","FORMIGUEIRO",86657,"Formigueiro"
"4777","43","RS","BR","4308433","FORQUETINHA",89222,"Forquetinha"
"4778","43","RS","BR","4308458","FORTALEZA DOS VALOS",98272,"Fortaleza dos Valos"
"4779","43","RS","BR","4308508","FREDERICO WESTPHALEN",86673,"Frederico Westphalen"
"4780","43","RS","BR","4308607","GARIBALDI",86690,"Garibaldi"
"4781","43","RS","BR","4308656","GARRUCHOS",86720,"Garruchos"
"4782","43","RS","BR","4308706","GAURAMA",86711,"Gaurama"
"4783","43","RS","BR","4308805","GENERAL CÂMARA",86738,"General Câmara"
"4784","43","RS","BR","4308854","GENTIL",86746,"Gentil"
"4785","43","RS","BR","4308904","GETÚLIO VARGAS",86770,"Getúlio Vargas"
"4786","43","RS","BR","4309001","GIRUÁ",86797,"Giruá"
"4787","43","RS","BR","4309050","GLORINHA",85502,"Glorinha"
"4788","43","RS","BR","4309100","GRAMADO",86819,"Gramado"
"4789","43","RS","BR","4309126","GRAMADO DOS LOUREIROS",86762,"Gramado dos Loureiros"
"4790","43","RS","BR","4309159","GRAMADO XAVIER",86789,"Gramado Xavier"
"4791","43","RS","BR","4309209","GRAVATAÍ",86835,"Gravataí"
"4792","43","RS","BR","4309258","GUABIJU",84867,"Guabiju"
"4793","43","RS","BR","4309308","GUAÍBA",86851,"Guaíba"
"4794","43","RS","BR","4309407","GUAPORÉ",86878,"Guaporé"
"4795","43","RS","BR","4309506","GUARANI DAS MISSÕES",86894,"Guarani das Missões"
"4796","43","RS","BR","4309555","HARMONIA",85189,"Harmonia"
"4797","43","RS","BR","4307104","HERVAL",86398,"Herval"
"4798","43","RS","BR","4309571","HERVEIRAS",88323,"Herveiras"
"4799","43","RS","BR","4309605","HORIZONTINA",86916,"Horizontina"
"4800","43","RS","BR","4309654","HULHA NEGRA",86800,"Hulha Negra"
"4801","43","RS","BR","4309704","HUMAITÁ",86959,"Humaitá"
"4802","43","RS","BR","4309753","IBARAMA",84972,"Ibarama"
"4803","43","RS","BR","4309803","IBIAÇÁ",86975,"Ibiaçá"
"4804","43","RS","BR","4309902","IBIRAIARAS",86991,"Ibiraiaras"
"4805","43","RS","BR","4309951","IBIRAPUITÃ",84964,"Ibirapuitã"
"4806","43","RS","BR","4310009","IBIRUBÁ",87017,"Ibirubá"
"4807","43","RS","BR","4310108","IGREJINHA",87033,"Igrejinha"
"4808","43","RS","BR","4310207","IJUÍ",87050,"Ijuí"
"4809","43","RS","BR","4310306","ILÓPOLIS",87076,"Ilópolis"
"4810","43","RS","BR","4310330","IMBÉ",85685,"Imbé"
"4811","43","RS","BR","4310363","IMIGRANTE",85782,"Imigrante"
"4812","43","RS","BR","4310405","INDEPENDÊNCIA",87092,"Independência"
"4813","43","RS","BR","4310413","INHACORÁ",86827,"Inhacorá"
"4814","43","RS","BR","4310439","IPÊ",84999,"Ipê"
"4815","43","RS","BR","4310462","IPIRANGA DO SUL",85243,"Ipiranga do Sul"
"4816","43","RS","BR","4310504","IRAÍ",87114,"Iraí"
"4817","43","RS","BR","4310538","ITAARA",88382,"Itaara"
"4818","43","RS","BR","4310553","ITACURUBI",85901,"Itacurubi"
"4819","43","RS","BR","4310579","ITAPUCA",86843,"Itapuca"
"4820","43","RS","BR","4310603","ITAQUI",87130,"Itaqui"
"4821","43","RS","BR","4310652","ITATI",89249,"Itati"
"4822","43","RS","BR","4310702","ITATIBA DO SUL",87157,"Itatiba do Sul"
"4823","43","RS","BR","4310751","IVORÁ",85626,"Ivorá"
"4824","43","RS","BR","4310801","IVOTI",87173,"Ivoti"
"4825","43","RS","BR","4310850","JABOTICABA",84786,"Jaboticaba"
"4826","43","RS","BR","4310876","JACUIZINHO",89265,"Jacuizinho"
